,sentiment_label,text
783,1,5 nice  using  last 1months according best part  battery thank
784,0,average  heavy weight average camera short usb cable also get headphone package  price
785,1,perfect value money  havent expected better  price range along brand name  getting great camera great screen great battery backup 2ghz quad core processorits great
786,0,5ghz wifi receiver dual band wifi receiver  mark like   doesnt dual band wifi connection doesnt 5ghz wifi receiver 2ghz wifi receiver get lesser speed connected 2ghz
787,1,finger print reader finger print reader right side integrated power button difficult use left hand finger reading print
788,1,easy use adequate amount space  overall performance bought  mother happy purchase pretty easy use anybody one household storage space overall speed performance  also great
789,1,near perfect device exceptional price everything  super nice apart couple thing finger reader lag 23 sec response google map keep flickering navigation mode
790,0,third class  dont buy received damaged condition calling display gone blank need restart every call get display
791,1,best normal user using days1 normal user  really amazing2 great battery backup ctype charger3 nice camera natural quality4 safe secure o samsung5 nice display qualitythanks  great service
792,1,actual discount prime day purchased  thebprime day announced  prime customer thought discount actually 0 discount  available price zero cost emi credit cardits marketing gimmick
793,0,dull display return policy  work fine pleasing eye colour screen extremely desaturated everything end looking dull like there matte film screen disappointing also  let return  stuck disappointed  service well
794,0,issue mic recently bought  m12 6gb  within one week facing issue  mic working started searching solution came know issue  latest release really disgusting search  service centre buy one get headache free
795,1,battery life expected medium could loaded 6000 mah battery stand two dayscamera quality much better competitor
796,1,purchased battery capacity performance  better battery backup purchased option heavy usage performance tire u fast enough
797,1,superb camera long battery overall  superb price range  need make sure availability suitable cover finger print reader easily accessible
798,1,superb   rate feature  internal memory ram camera quality etc go
799,1,really   attractive budget finger print reader  could little bit sensitivitycamera really goodbattery life attractive feature normal use stretch 1 15 day backup
800,1,price worthy impressive battery life camera quality battery health attracts  price range really beneficial people need click photo watch netflix internet savvy price worthy overall processor pretty  fingerprint sensor could screen presently bad
801,1,average expect finger print reader screen back  edge power button uncomfortablerest fine better price
802,1,best  budget  battery life fast charging also goodcamera quality better  doesnt heat use long period easy installation procuring older data looking  smartphone near 10000 must buy item m12
803,0,buy buywaste moneyfront camera huge issue manufacturing defectsi want give 0 star option available
804,0,worst  price range worst   used 2 month otg fast changing system worsted also network connectivity internet connectivity poor battery charging slow network automatically disconnected using 20 30 minutesand connected restart  23 time continually
